company_name,jd,job_tag,job_title,salary_currency,salary_length,salary_max,salary_min,skill_cata_tag,url
TITANSOFT 新加坡商鈦坦科技股份有限公司,"你所追求的工作是什麼？是寫【程式】，還是打造會讓你感到驕傲的【產品】?|||在鈦坦，我們稱呼工程師為「產品開發者」（PD, Product Developer），我們不僅單純的寫【程式】把功能完成，並且考慮到效能、安全、使用性、維護成本、以及花費的資源與時間等因素所造成的影響。 在分析及評估所有影響要素後，達到客戶滿意的產出，才是我們對開發【產品】的要求！|||你一定聽過敏捷式開發，但是你真正了解什麼是敏捷式開發嗎？|||是很快速的把程式寫完？還是只是一堆似懂非懂的名詞？|||如果你／妳自認具備【熱忱】、【追求極致】、【樂於團隊合作】的特質，|||我們歡迎你／妳一起加入鈦坦科技的開發團隊|||在這個大家庭裡，你將會在專業敏捷開發顧問的協助下|||學習到敏捷式開發的精髓，並且實際運用敏捷開發的框架，與團隊一起打造極致的產品。|||我們堅信：沒有最好，只有更好！|||• 依據客戶的需求，開發並維護高效能、高安全性、使用者易用的網站應用程式。|||• 整合網站應用程式至資料庫導向或 API 導向的後台系統。|||• 提供 24x7 的技術支援。|||• 開發、改善所有軟體產品，並提供維護所需的所有必要文件。|||Familiar in one or more of them:|||• Object-Oriented Language.|||• Server side skills. (.NET, MSSQL, MySQL...)|||• Automation test skills. (NUnit, TestCafe...)|||• Operation skills. (Docker, Kubernetes, GitLab, Jenkins, ELK, Grafana...)|||• Cloud services. (GCP, AWS...)|||• Frontend skills. (JavaScript, jQuery, Vue.js, TypeScript...)",後端工程師,Software Engineer／Programmer 軟體工程師(高雄),TWD,Monthly,65000.0,45000.0,".net,mysql,mssq,docker,kubernetes,gitlab,jenkins,elk stack,grafana,gcp,aws,javascript/html/css,vue.js,typescript,jquery",https://meet.jobs/zh-TW/jobs/38254-software-engineerprogrammer-%E8%BB%9F%E9%AB%94%E5%B7%A5%E7%A8%8B%E5%B8%AB%E9%AB%98%E9%9B%84
Playsee,"至少 4 年以上 web application + server 開發經驗|||對生產力工具與開發者社群有興趣|||使用 Git 做版本管理，並用英文寫程式碼註解與 commit message|||能與 UI/UX 設計師溝通|||能夠直接閱讀、使用、修改開源套件|||願意學習任何技術與框架|||遵循團隊學習程式碼風格|||不需支援 IE 瀏覽器|||Nice to have:|||熟悉現代網頁開發技術 (HTML 5, ES 6, CSS 3)|||熟悉 React 等框架|||使用過 Javascript|||使用過 Golang|||使用過 Python|||熟悉 RESTful API 設計原則|||對 OWASP 資安有基本概念|||熟悉 網頁載入最佳化|||熟悉 網頁渲染最佳化|||熟悉 事件流處理|||使用過 PostgreSQL 或是 MySQL|||自行編寫字串處理與語法解析器|||自行編寫 markdown-it / marked 語法解析器的擴充|||自行編寫網頁的文字編輯器|||有個人專案並開源在 GitHub 上|||碰過GCP或是firebase等雲端服務|||目前產品使用的技術|||前端:HTML, CSS, Javascript, jQuery, React ,Google Sheet App Script|||後端:Python, Golang, Javascript,GKE, spanner, bigquery",後端工程師,全端工程師,TWD,Annually,800000.0,1800.0,,https://meet.jobs/zh-TW/jobs/39622-%E5%85%A8%E7%AB%AF%E5%B7%A5%E7%A8%8B%E5%B8%AB
傲世娛樂文創有限公司,,後端工程師,GM-Cocos lua開發工程師,TWD,Monthly,180000.0,80000.0,"cocos2d-x,lua",https://meet.jobs/zh-TW/jobs/39645-gm-cocos-lua%E9%96%8B%E7%99%BC%E5%B7%A5%E7%A8%8B%E5%B8%AB
磊山保險經紀人股份有限公司,"1. 負責核心系統專案資料庫設計與規劃|||2. 負責核心系統專案後端API介面設計規劃與實作|||3. 參與核心系統功能模組發想，討論與設計|||4. 設計與實作現有資料庫資料轉換邏輯與程序|||5. 其他主管交辦事項|||其他條件|||1. 具備SQL語言查詢能力並有串接MSSQL/MySQL/MariaDB 開發經驗|||2. 具備PHP/Python/Ruby 任一語言相關開發經驗並請準備相關作品集|||3. 4年以上開發經驗並精通 Laravel/Codeigniter/RoR 任一框架應用|||4. 曾參與團隊開發或具備前後端分離專案開發經驗|||5. 有使用Apache, Nginx 等 Web server 部署架設網站經驗|||6. 熟悉Linux 基礎指令操作|||7. 具備測試寫作習慣並有 Swagger 等API 文件撰寫經驗|||8. 具備⾃學動機及學習能⼒|||9. 擅長與⼈溝通合作.具責任感.⼯作態度佳,可配合團隊完成⼯作⽬標|||10. 具備跨團隊合作專案經驗並請附相關作品介紹|||11.公司配置開發工具MacBook Pro 13 + 外接螢幕",後端工程師,資深後端工程師 PHP/Python/Ruby,TWD,Annually,900000.0,1200.0,"PHP,Laravel,GIt,github,bitbucket,Linux,MSSQL,MYSQL",https://meet.jobs/zh-TW/jobs/39437-%E8%B3%87%E6%B7%B1%E5%BE%8C%E7%AB%AF%E5%B7%A5%E7%A8%8B%E5%B8%AB-phppythonruby
愛卡拉 iKala,"-This is a hybrid position, not a 100% remote one-|||【Responsibilities】|||1. Systems and solution design as well as implementation of new solutions to meet market/client needs.|||2. Development and maintenance data acquisition service.|||3. Write scalable, robust, testable, efficient and easily maintainable code.|||4. Refactor / Revamp our codebase as to continuously improve code quality.|||5. Automate and streamline operations and processes.|||【Requirements】|||1. Strong knowledge of Go programming language.|||2. Minimum of two years experience working in programming or information technology.|||3. Knowledge of Go templating, common frameworks, and tools example gin, gorm, grpc etc.|||4. Experience with Relational database (MySQL/PostgreSQL).|||5. Experience working with a team.|||6. Familiarity with code versioning tools such as Git.|||【Pluses】|||1. CI/CD, performance tuning experience.|||2. Experience with message queues such as RabbitMQ, Nats, NSQ etc.|||3. Experience in AWS Cloud or Google Cloud.|||4. Experience in microservice development or design.|||5. Experience with container such as docker, Kubernetes etc.|||6. Experience in using third-party SDK or API, such as facebook graph api, Google cloud api, open api.|||More Info>>>https://www.ikala.tv",後端工程師,"【AI Team】(資深) 後端工程師 (Senior) Backend Engineer, Golang",TWD,Monthly,,90000.0,"Git,MySQL,PostgreSQL,Golang,AWS,GCP",https://meet.jobs/zh-TW/jobs/39662-ai-team%E8%B3%87%E6%B7%B1-%E5%BE%8C%E7%AB%AF%E5%B7%A5%E7%A8%8B%E5%B8%AB-senior-backend-engineer-golang
曠世智能股份有限公司,"【職務介紹】|||微股力（ScanTrader.com）開發理財協作工具，致力打造金融版的社交平台，讓用戶能夠在網站上滿足其「交流、學習、找標的、策略訊號、下單、投後管理」等需求，透過搭建在社交基礎上的「一站式」投資平台，提供完整服務給用戶。|||在互動與使用者體驗豐富需求趨勢之下，後端系統的穩定與資訊的正確性，透過網頁前端技術打造完美互動，都是平台發展關鍵要素。|||【能力要求】|||✓　至少五年以上經驗|||✓　熟悉 NodeJs|||✓　熟悉 Koa 或 Express 其中之一|||✓　熟悉 Linux 系統，CentOS/Debian/Ubuntu（精通其中之一）|||✓　熟悉 SQL 或 NoSQL 資料庫(MongoDB, MySQL, PostgreSQL)|||✓　熟悉 Redis|||✓　熟悉 OAuth 2.0|||✓　熟悉 Git、Bitbucket 及 CI / CD 工作流程|||✓　熟悉 web application and system security (XSS, SQL Injection, SSL, etc)|||✓　熟悉 GCP 雲端平台操作|||【加分條件】|||＋　熟悉 Vue.js、Nuxt.js、React 前端框架擇一即可|||＋　熟悉 Unit Test（如 Mocha ）、壓力測試|||＋　熟悉 GCP 架構和服務|||＋　熟悉 TCP/IP, HTTP Protocol|||＋　有架構大型系統的實務經驗 (distributed system, high scalability, high availability)|||＋　熟悉 container 相關的技術（例如: Docker, Kubernetes）|||＋　有 Elasticsearch 的實務經驗|||＋　擁有產品開發、開源專案開發或大型服務開發經驗|||＋　系統服務效能校調相關經驗|||＋　應用程式效能校調相關經驗|||＋　樂於學習技術|||＋　對投資理財有經驗及興趣|||【作品集】|||❖　請附上作品連結或雲端檔案|||❖　請說明每件作品所負責的項目|||【員工福利】|||❖ 定期聚餐與同樂活動|||❖ 年終尾牙與部門激勵活動|||❖ 生日假及公司公佈之特殊節慶",後端工程師,資深後端工程師 Sr. Back-end Engineer,TWD,Annually,1800000.0,1200000.0,"node.js,mongodb,redis,mysql",https://meet.jobs/zh-TW/jobs/38262-%E8%B3%87%E6%B7%B1%E5%BE%8C%E7%AB%AF%E5%B7%A5%E7%A8%8B%E5%B8%AB-sr-back-end-engineer
禾向數位科技有限公司,。負責手機遊戲服務端設計和開發|||。負責及參與遊戲服務端性能優化|||必備條件(含技術工具、語言及工作經歷)：|||1.熟練掌握Golang開發|||2.理解並熟悉微服務架構，瞭解常用RPC協定|||3.熟練掌握併發程式設計和分散式系統，關注演算法，對性能敏感|||4.熟悉WebSocket/HTTP2，對web開發有深刻理解|||5.熟悉常用資料庫/NoSQL/訊息佇列|||6.追求代碼品質，理解並遵循最佳實踐|||7.有python web開發經驗更佳,後端工程師,Go服務端工程師,TWD,Monthly,150000.0,60000.0,"golang,NoSQL資料庫,Websocket",https://meet.jobs/zh-TW/jobs/39542-go%E6%9C%8D%E5%8B%99%E7%AB%AF%E5%B7%A5%E7%A8%8B%E5%B8%AB
德安資訊股份有限公司,"【HR私房話】|||§ 希望可以找到重視團隊、自律有責任感、接受創新思維的夥伴|||§ 一律配22吋雙螢幕、高速i7以上筆電|||§ RAM / SSD不夠，要多少給多少|||§ 免費咖啡喝到飽|||§ 定期舉辦各式下午茶|||§ 人體功學弧型辨公桌|||§ 光線柔合之工業風辦|||§ 任職滿年可申請WFH|||【工作內容】|||1. 熟悉跨部門合作方式，建立系統化的方式了解及分析相關需求，並制定相關產品及技術實作細節方案|||2. 改善現有技術架構，且持續發堀及提出更佳之設計解決方案|||3. 定期進行內部技術展示，並指導工程團隊進行交流並建立共識|||4. 建立及負責相關系統之Code Reviews，保持架構之一致性|||5. 分析系統效能及安全性風險，維持團隊對產出優秀產品品質的動力|||【必備條件】|||1. 可證明之6年以上軟體開發架構及解決方案實戰經驗|||2. 熟悉各項相關實務開發技術，包含但不限於以下工具|||（Java, C# .Net, Node.js, Vue.js, Spring Framework, ORM, REST/Web Service,|||Linux, Oracle DB, Postgresql DB, Mongo DB, etc..）|||3. 熟悉Micro service架構|||4. 熟悉Git流程，了解CI/CD 概念並使用過至少以下自動化部署工具|||（包含但不限於Jenkins, Gitlab, etc...）|||5. 熟悉Public Cloud（包含但不限於AW, Azurz, GCP）之實戰經驗知識|||6. 熟悉Private Cloud（包含但不限於VMware, Openstack, Windows Hyper-V）之實戰經驗知識|||7.熟悉容器技術（包含但不限於Docker)",後端工程師,資深技術經理,TWD,Annually,900000.0,1500.0,"java 8,Spring Framework,C# .Net",https://meet.jobs/zh-TW/jobs/39563-%E8%B3%87%E6%B7%B1%E6%8A%80%E8%A1%93%E7%B6%93%E7%90%86
統智科技股份有限公司,iOS、Git、SWIFT|||系統架構規劃、系統整合分析、軟體工程系統開發、軟體程式設計|||【加分項目】|||• 有實際上架至商店的作品|||• 具備獨立開發 APP 和上架經驗，熟悉 App Store 上架流程|||• 會Android APP開發及實際開發項目加分|||• 熟悉各項行動支付相關及流程及實際開發經驗(如Apple pay、Line pay…等，包含第三方行動支付串接),後端工程師,iOS工程師,TWD,Monthly,,50000.0,"iOS Development,git,SWIFT",https://meet.jobs/zh-TW/jobs/39679-ios%E5%B7%A5%E7%A8%8B%E5%B8%AB
JKOPAY 街口電子支付股份有限公司,"街口支付已在數位金融圈已建立良好基礎與獨有領先優勢，近期積極擴展區塊鏈核心業務，致力於擴展電子支付的使用場景至加密貨幣上。希望對數位金融有興趣的人才，一起來探索更多加密貨幣及數位金融的可能性，打造領先傳統金融圈的創新產品。|||[Responsibilities]|||1. Design and implement backend service systems for Web3 products such as Crypto wallet, DeFi services, Metaverse, etc.|||2. Integrate the system with 3rd-party services to speed up the development process.|||3. Customize the system to fit each country's legal and compliance requirements.|||4. Capable of working independently on projects by analyzing, designing, developing and maintaining the systems.|||[Requirements]|||1. 3+ years of professional experience designing and developing scalable web services with high availability.|||2. A solid foundation of either backend language and framework: Java / Spring Boot is preferred.|||3. Basic knowledge of API authentication protocol and methods, eg. OAuth, JWT, JWS, etc.|||4. Basic knowledge of the transactional system, preferably in domains such as payment or e-commerce.|||[Plus]|||1. Engaged in a start-up company or a side hustle before.|||2. Familiar with financial products including stocks, futures, options and so on.|||3. Experience in the blockchain field, eg. trading bitcoin, using DeFi, running a node even building systems about blockchain.|||4. Experience in cryptocurrency systems, especially in the wallet or trading domain.",後端工程師,【Crypto】 Senior Backend Engineer (街口金融科技),TWD,Annually,,1000000.0,"java,spring,OOP,RDBMS",https://meet.jobs/zh-TW/jobs/39330-crypto-senior-backend-engineer-%E8%A1%97%E5%8F%A3%E9%87%91%E8%9E%8D%E7%A7%91%E6%8A%80
XREX,"Want to develop the best crypto products ever, right here in Taiwan, and offer them to millions of users worldwide?|||Want to be based in Taiwan but work in a silicon-valley-like environment, and release world-class products?|||Want to work with some of the world's best frontend and full-stack developers? Come change the world with us!|||Join this fast-growing startup founded by software veterans and funded by top VCs, Skype co-founders, and the Taiwanese government (NDF)!|||We’re hiring for very experienced back-end developers who have an eye for performance, utility and practicality rather than regurgitating programming patterns from textbooks. Ideally, you will have experiences in both a) Java and in b) AWS current tech such as Lambda & Serverless programming, programmed infrastructure, and DevOps as a philosophy. Other than Java, the exact mix of other skills does not matter, so long as your tool chest includes a mix of abilities.|||Be willing to attack anything that comes your way, learn on the fly and get things done. Come talk to us if you love engineering and want to push your skill set in a dynamic fast-paced environment.|||-Develop and build robust, scalable, clean and understandable server code.|||-Design and implement RESTful APIs that is simple, intuitive, easy to test and fit to|||business requirements.|||-Troubleshoot, debug and optimize server code.|||-Design and maintain well-structured, scalable and efficient database schemas.|||-Write API documentation for API users, server documentation for Ops users.|||-Participate and collaborate with functional teams.|||-Take ownership and responsibility for our backend development activities.|||-Report to Backend Team Leader.|||-6+ years experience in backend code developing role.|||-Strong Java, Spring / Spring Boot development experience.|||-Strong technical development experience on effectively writing code, best practices code|||refactoring and GoF Design Patterns.|||-Proven problem solving and analytical skills.|||-Excellent knowledge of RDBMS such as MySQL.|||-Knowledge of RESTful APIs is a must.|||-Knowledge of NoSQL such as Redis, MongoDB, DynamoDB.|||-Experience using Git / Git Flow to manage asynchronous collaboration across teams.|||-Experience in AWS cloud computing services.|||-Experience in Agile development lifecycle methodology.|||-Moderate English.|||-Experience in Python, Go and micro-services development.|||-Experience with API documentation tools such as Swagger.|||-Knowledge with database versioning tools such as Flyway, LiquiBase.|||-Knowledge with CI/CD deployment flow.|||-Experience in building large, scalable distributed systems with good understanding of|||microservices architecture and associated principles.|||-Knowledge of managing data consistency in distributed systems.|||-Experience working with asynchronous systems.|||Location: Taipei|||-About XREX:|||https://www.xrex.io|||https://www.linkedin.com/company/xrexinc/|||Regarding our culture:|||https://downloads.xrex.io/culture",後端工程師,Senior Java Backend Developer,TWD,Annually,2500000.0,1000000.0,"java,aws,Git,MySQL",https://meet.jobs/zh-TW/jobs/39269-senior-java-backend-developer
磊山保險經紀人股份有限公司,"1. 具備資料庫SQL語言基礎能力並有串接MSSQL/MySQL/MariaDB 開發經驗|||2. PHP/Python/Ruby 任一語言相關開發經驗|||3. 1年以上開發經驗並熟悉Laravel/Codeigniter/RoR 任一框架應用|||4. 曾參與團隊開發或具備前後端分離專案開發經驗|||5. 有使用Apache, Nginx 等 Web server 部署架設網站經驗|||6. 具備⾃學動機及學習能⼒|||7. 擅長與⼈溝通合作.具責任感.⼯作態度佳,可配合團隊完成⼯作⽬標|||8. 資料相關科系畢業⽣佳|||9.公司配置開發工具MacBook Pro 13 + 外接螢幕|||1. 定期員工旅遊|||2. 中秋獎金、端午獎金、生日禮金|||3. 定期部門聚餐",後端工程師,後端工程師 PHP/Python/Ruby,TWD,Annually,900000.0,700000.0,"PHP,laravel,oracle/mssql/mongodb/cassandra,nginx,mysql",https://meet.jobs/zh-TW/jobs/38633-%E5%BE%8C%E7%AB%AF%E5%B7%A5%E7%A8%8B%E5%B8%AB-phppythonruby
禾向數位科技有限公司,。負責web服務器開發|||。負責數據平台/運營平台等項目的開發|||職位要求|||1. 熟練掌握Python3，有3年以上python服務端開發經驗|||2. 熟悉Django/Flask/Tornado至少一種web框架|||3. 理解並熟悉微服務架構和分佈式系統，了解常用RPC協議|||4. 熟悉WebSocket/HTTP2/Restful，對web開發有深刻理解|||5. 熟悉常用數據庫/NoSQL/消息隊列|||6. 追求代碼質量，理解並遵循最佳實踐,後端工程師,Python服務端研發工程師,TWD,Monthly,100000.0,45000.0,"NoSQL,Python + Django/Flask,Python3",https://meet.jobs/zh-TW/jobs/39541-python%E6%9C%8D%E5%8B%99%E7%AB%AF%E7%A0%94%E7%99%BC%E5%B7%A5%E7%A8%8B%E5%B8%AB
禾向數位科技有限公司,。參與web服務和SaaS產品服務的架構設計及核心代碼實現|||。能夠設計出高可用、高可靠、高可擴展性的技術架構|||。參與產品技術架構的演變和反覆運算，並充分理解產品需求|||。指導和分配初中級工程師的工作，並堅持Code Review，提升團隊工作品質|||職位要求：|||1. 3年以上平臺架構設計經驗，具備技術前瞻性和廣闊的領域視野|||2. 對產品平台架構架構有足夠的理解，具有成熟的ToB產品結構化思維|||3. 理解並熟悉微服務架構和分散式系統，了解常用RPC協議|||4. 精通Python/Golang，並熟練掌握至少一種python web框架和Golang高併發框架|||5. 熟悉WebSocket/HTTP2/Restful，對web開發有深刻理解|||6. 熟悉常用數據庫/NoSQL/消息隊列|||7. 有Elasticsearch/Flink等OLAP領域的開發經驗,後端工程師,資深架構師,TWD,Annually,2000000.0,1200000.0,"saas,nosql,elasticsearch,python,golang",https://meet.jobs/zh-TW/jobs/39540-%E8%B3%87%E6%B7%B1%E6%9E%B6%E6%A7%8B%E5%B8%AB
Bubbleye,快速而強大的軟件是你的強項嗎？加入我們，利用您的才能來加強我們的軟件主幹，編排數十個模塊並每秒處理數千個請求。|||編程是您的熱情所在。 “速度、穩定性和可維護性”是您的口頭禪。編碼標準是您的樂趣。|||您將與我們的數據工程師和開發運營人員密切合作，以確保我們的系統安全無虞、經過全面測試且高度可用。|||我們正在尋找具有至少 3 年以上後端軟體開發經驗、可接受的英語溝通能力並專注於以下領域的軟體工程師：|||進一步的專業知識（首選）：|||如果團隊覺得有機會合作，會於10個工作天內連繫您。|||若不符合的面試者，將不另行通知。|||，共有3階段|||第一階段，由人資與您面試|||第二階段，由技術長針對技術面與您面試|||第三階段，由執行長與您面試(英文對話)|||◆ 平衡生活與工作|||◆ 保險福利|||◆ 休閒福利|||◆ 舒適工作環境,後端工程師,[資深] 後端軟體工程師 後端工程師（Javascript）,TWD,Monthly,150000.0,100000.0,"Backend Engineer,JavaScript,SQL,Engineering",https://meet.jobs/zh-TW/jobs/31987-%E8%B3%87%E6%B7%B1-%E5%BE%8C%E7%AB%AF%E8%BB%9F%E9%AB%94%E5%B7%A5%E7%A8%8B%E5%B8%AB-%E5%BE%8C%E7%AB%AF%E5%B7%A5%E7%A8%8B%E5%B8%ABjavascript
Bubbleye,,後端工程師,QA Engineer,TWD,Monthly,90000.0,50000.0,"HTTP/REST,SQL,Shell scripting/Python,JavaScript,AWS Services,SaaS",https://meet.jobs/zh-TW/jobs/39492-qa-engineer
Bubbleye,"Blazing fast APIs are your thing? Join us and strengthen our software backbone, handling thousands of requests per second. Speed, Stability and Maintainable Code is your mantra. Work closely with our data engineers and DevOps to guarantee highly available, fast and fully tested APIs.|||We are looking for a software engineer with at least 3 years of experience in web software development, good English communication skills and a focus on the following areas:|||Further expertise:|||如果團隊覺得有機會合作，會於10個工作天內連繫您。|||若不符合的面試者，將不另行通知。|||，共有3階段|||第一階段，由人資與您面試|||第二階段，由技術長針對技術面與您面試|||第三階段，由執行長與您面試(英文對話)|||◆ 平衡生活與工作|||◆ 保險福利|||◆ 休閒福利|||◆ 舒適工作環境",後端工程師,Java/Scala Backend Engineer,TWD,Monthly,150000.0,100000.0,"scala,Spark,Java,Software Engineering,Backend Development,REST APIs,Big Data",https://meet.jobs/zh-TW/jobs/29183-javascala-backend-engineer
永聯物流開發股份有限公司,職務內容：|||工作條件：|||1. 熟悉JavaSE、JavaEE、Spring或myBatis|||2. 熟知倉儲物流作業流程及軟體功能尤佳，例如OMS、WMS、TMS等|||3. 具備系統架構及模組分析設計經驗|||個人特質：|||1. 喜歡學習，能研究跨領域專業|||2. 擅長溝通，願意理解並整合不同需求|||3. 勇於承擔，願意主動幫助其他同事|||4. 團隊合作，與同伴一同解決問題，迎接新的科技挑戰,後端工程師,"後端開發主管Backend Lead (Java, REST API)",TWD,Annually,,1500000.0,java,https://meet.jobs/zh-TW/jobs/39512-%E5%BE%8C%E7%AB%AF%E9%96%8B%E7%99%BC%E4%B8%BB%E7%AE%A1backend-lead-java-rest-api
Digiappex,"岗位职责:|||1.负责游戏服务端功能开发及维护|||2.负责游戏版本发布、线上问题处理|||3.把控部门的开发进度和质量|||4.架构的设计和优化|||具备技能: 1.大学专科或以上学历,计算机相关专业|||2.具有扎实的Java基础，熟悉Java多线程、数据结构、网络、IO等基础知识|||3.三年年以上java服务端开发经验|||4.精通redis、mysql、mongodb的使用和优化|||5.精通linux网络编程、熟悉spring、springboot, springcloud, Netty等|||6.具备良好的编码习惯和分析解决问题能力，能独立承担工作任务。|||7.精通protobuf、http等网络协议,了解一款Rpc框架(如Dubbo、Grpc)|||8.经历过游戏立项到上线的整个开发过程|||9.有分布式系统设计和开发经验|||10.熟悉JDK调试工具、对JVM的各参数有了解|||11.工作认真，责任心强，有耐心，注意细节|||12.具独立作业、团队合作能力|||13.具备良好沟通能力与抗压力|||14.其他海外工作1年以上工作经验者，能快适应异国环境者佳。|||加分項： 1.有游戏服务端开发经验优先 2.有团队管理经验者优先",後端工程師,網路Java工程師-程序大神,TWD,Monthly,250000.0,150000.0,Java,https://meet.jobs/zh-TW/jobs/39474-%E7%B6%B2%E8%B7%AFjava%E5%B7%A5%E7%A8%8B%E5%B8%AB-%E7%A8%8B%E5%BA%8F%E5%A4%A7%E7%A5%9E
Digiappex,"崗位職責:|||1.負責遊戲服務端功能開發及維護|||2.負責遊戲版本發布、線上問題處理|||3.把控部門的開發進度和質量|||4.架構的設計和優化|||具備技能: 1.大學本科或以上學歷,計算機相關專業 2.具有紮實的Java基礎，熟悉Java多線程、數據結構、網絡、IO等基礎知識 3.五年以上服務端開發經驗，至少三年遊戲服務端開發經驗； 4.精通redis、mysql、mongodb的使用和優化 5.精通linux網絡編程、熟悉spring、Netty等 6.具備良好的編碼習慣和分析解決問題能力，能獨立承擔工作任務。 7.精通protobuf、http等網絡協議,了解一款Rpc框架(如Dubbo、Grpc) 8.經歷過遊戲立項到上線的整個開發過程 9.有分佈式系統設計和開發經驗 10.熟悉JDK調試工具、對JVM的各參數有了解 11.工作認真，責任心強，有耐心，注意細節；6.具獨立作業、團隊合作能力。 12.具備良好溝通能力與抗壓力。 13.其他海外工作1年以上工作經驗者，能快適應異國環境者佳。|||加分項： 1.有百萬級DAU遊戲服務端開發經驗優先 2.有團隊管理經驗者優先",後端工程師,(急徵)遊戲Java工程師-程序大神,TWD,Monthly,250000.0,150000.0,"javascript,java",https://meet.jobs/zh-TW/jobs/39475-%E6%80%A5%E5%BE%B5%E9%81%8A%E6%88%B2java%E5%B7%A5%E7%A8%8B%E5%B8%AB-%E7%A8%8B%E5%BA%8F%E5%A4%A7%E7%A5%9E
永聯物流開發股份有限公司,職務內容：|||工作條件：|||1. 5年以上軟體開發及物件導向分析與設計經驗|||2. 熟悉JavaSE、JavaEE、Spring、myBatis|||3. 熟悉倉儲物流作業流程及軟體功能尤佳，例如OMS、WMS、TMS等|||4. 熟悉source control，熟悉軟體開發流程和管理|||5. 良好的溝通和協調能力|||個人特質：|||1. 喜歡學習，能研究跨領域專業|||2. 擅長溝通，願意理解並整合不同需求|||3. 勇於承擔，願意主動幫助其他同事|||4. 團隊合作，與同伴一同解決問題，迎接新的科技挑戰,後端工程師,軟體架構師 Software Architect,TWD,Annually,,1500000.0,"java,mybatis",https://meet.jobs/zh-TW/jobs/39511-%E8%BB%9F%E9%AB%94%E6%9E%B6%E6%A7%8B%E5%B8%AB-software-architect
UNIVERSE TECH 天瀚國際科技有限公司,【工作內容】|||主要使用 Laravel框架對產品進行新功能開發與維護，程式設計遵循 SOLID原則並妥善運用合適的 Design Pattern來解決複雜的問題，持續重構既有程式提高可維護性。|||產品開發過程中也會接觸到許多第三方服務，除了熟悉與第三方 API介接開發外，也需要考慮第三方服務可能會出錯或不穩定的因素，進行相關Fault Tolerance 設計，讓程式能適應變化，逆中求生。|||【工作方式】|||Backend Engineer與 Frontend Engineer、Designer、PM等角色以 Scrum的精神以短週期交付、不斷迭代進步、共同成長的方式合作開發。每天早上成員間會以 Standup Meeting的方式同步彼此的工作進度和須要互相 cover的事項。|||除了平時的架構規劃和 Code Review之外，工程團隊還有不定期的技術分享或讀書會來讓彼此交流、一起學習進步，工作過程中若突然有想討論的技術/架構設計等問題也可以隨時發起討論。|||【工作精神】|||*尊重並支持他人|||*每個人都有權利發表自己的意見|||*對技術進步有執著，鼓勵嘗試，讓好可以更好|||【上班時間】|||每週五天，每日八小時，早上 9:00 ~ 下午 6:00，中午休息 1 小時半。|||可彈性上下班(最晚10：30上班)，早點來可以早點走，時間自主管理。|||【必備條件】|||1.熟悉任一物件導向程式語言（PHP 尤佳）|||2.熟悉Laravel 或有其他大型 Framework 開發經驗|||3.熟悉關聯式資料庫（MySQL 尤佳）|||4.熟悉Git 版本控管|||5. 熟悉 Linux 基礎指令|||6.對程式品質、程式可維護性、 testable code 有堅持|||7. 具解決複雜問題的能力，能深入了解各種設計模式及系統架構|||【加分條件】|||1. 有使用 Docker 的經驗|||2. 熟悉 Unit test、TDD開發流程|||3. 有高流量系統架構設計經驗|||4.有 Open Source相關經驗|||【面試流程】|||1.填寫技術面試前測問卷|||2.技術 Remote Interview|||3.人資/主管 Onsite Interview,後端工程師,資深網頁後端工程師 Senior Web Back-end Engineer ( Laravel ),TWD,Monthly,140000.0,85000.0,"Linux,PHP,Laravel,Mysql,oop,Docker",https://meet.jobs/zh-TW/jobs/25458-%E8%B3%87%E6%B7%B1%E7%B6%B2%E9%A0%81%E5%BE%8C%E7%AB%AF%E5%B7%A5%E7%A8%8B%E5%B8%AB-senior-web-back-end-engineer-laravel
